gender,match,age,race,field,career,from,goal,int_corr,samerace,imprace,imprelig,age_o,race_o,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o
1,0,27.0,2.0,MBA,Intl Development,Chicago,5.0,-0.52,0,3.0,1.0,33.0,3.0,1,7.0,7.0,,7.0,8.0,,7.0,6.0,2.0
1,0,27.0,2.0,MBA,Intl Development,Chicago,5.0,-0.07,1,3.0,1.0,32.0,2.0,0,6.0,6.0,6.0,,,7.0,5.0,4.0,2.0
1,0,27.0,2.0,MBA,Intl Development,Chicago,5.0,0.33,0,3.0,1.0,26.0,3.0,1,9.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,2.0
1,0,27.0,2.0,MBA,Intl Development,Chicago,5.0,0.23,1,3.0,1.0,24.0,2.0,0,8.0,10.0,8.0,7.0,7.0,6.0,6.0,7.0,2.0
1,0,27.0,2.0,MBA,Intl Development,Chicago,5.0,,0,3.0,1.0,,,0,7.0,8.0,8.0,8.0,7.0,6.0,9.0,5.0,2.0
1,0,27.0,2.0,MBA,Intl Development,Chicago,5.0,-0.31,0,3.0,1.0,26.0,1.0,1,8.0,10.0,9.0,9.0,8.0,5.0,8.0,,2.0
1,0,27.0,2.0,MBA,Intl Development,Chicago,5.0,-0.38,0,3.0,1.0,21.0,4.0,1,10.0,9.0,9.0,8.0,8.0,5.0,5.0,3.0,2.0
1,1,27.0,2.0,MBA,Intl Development,Chicago,5.0,0.01,1,3.0,1.0,33.0,2.0,1,7.0,8.0,7.0,8.0,7.0,,7.0,8.0,2.0
1,0,27.0,2.0,MBA,Intl Development,Chicago,5.0,0.22,1,3.0,1.0,31.0,2.0,0,8.0,7.0,7.0,7.0,5.0,5.0,5.0,4.0,2.0
1,0,27.0,2.0,MBA,Intl Development,Chicago,5.0,0.05,0,3.0,1.0,35.0,4.0,0,3.0,3.0,3.0,2.0,3.0,0.0,3.0,3.0,2.0
1,0,27.0,2.0,MBA,Intl Development,Chicago,5.0,0.27,0,3.0,1.0,29.0,6.0,1,8.0,6.0,8.0,7.0,8.0,7.0,8.0,6.0,2.0
1,0,27.0,2.0,MBA,Intl Development,Chicago,5.0,-0.32,0,3.0,1.0,25.0,4.0,1,7.0,7.0,7.0,7.0,7.0,7.0,8.0,5.0,2.0
1,1,27.0,2.0,MBA,Intl Development,Chicago,5.0,0.43,1,3.0,1.0,22.0,2.0,1,9.0,10.0,10.0,10.0,10.0,9.0,9.0,8.0,2.0
1,0,27.0,2.0,MBA,Intl Development,Chicago,5.0,0.09,1,3.0,1.0,24.0,2.0,0,9.0,8.0,8.0,8.0,8.0,7.0,8.0,6.0,
1,0,27.0,2.0,MBA,Intl Development,Chicago,5.0,0.51,1,3.0,1.0,27.0,2.0,0,7.0,6.0,7.0,5.0,6.0,5.0,6.0,5.0,2.0
1,0,27.0,2.0,MBA,Intl Development,Chicago,5.0,-0.34,0,3.0,1.0,27.0,4.0,0,6.0,7.0,7.0,6.0,7.0,6.0,4.0,3.0,2.0
1,0,27.0,2.0,MBA,Intl Development,Chicago,5.0,-0.19,0,3.0,1.0,26.0,4.0,0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,6.0,2.0
1,0,27.0,2.0,MBA,Intl Development,Chicago,5.0,0.12,1,3.0,1.0,26.0,2.0,0,6.0,7.0,7.0,,,1.0,4.0,1.0,2.0
1,1,27.0,2.0,MBA,Intl Development,Chicago,5.0,0.37,0,3.0,1.0,24.0,6.0,1,8.0,7.0,6.0,6.0,6.0,7.0,9.0,6.0,2.0
1,0,27.0,2.0,Business,undecided,Midwest USA,2.0,0.0,0,9.0,7.0,23.0,4.0,0,,,,,,,,,
1,0,27.0,2.0,Business,undecided,Midwest USA,2.0,-0.03,0,9.0,7.0,33.0,3.0,0,6.0,5.0,7.0,6.0,6.0,,6.0,4.0,2.0
1,0,27.0,2.0,Business,undecided,Midwest USA,2.0,0.28,1,9.0,7.0,32.0,2.0,1,8.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,2.0
1,0,27.0,2.0,Business,undecided,Midwest USA,2.0,-0.11,0,9.0,7.0,26.0,3.0,0,,,,,,,,,
1,0,27.0,2.0,Business,undecided,Midwest USA,2.0,-0.19,1,9.0,7.0,24.0,2.0,1,8.0,7.0,7.0,7.0,7.0,8.0,6.0,6.0,2.0
1,1,27.0,2.0,Business,undecided,Midwest USA,2.0,,0,9.0,7.0,,,1,7.0,7.0,9.0,9.0,6.0,8.0,7.0,3.0,1.0
1,0,27.0,2.0,Business,undecided,Midwest USA,2.0,-0.43,0,9.0,7.0,26.0,1.0,1,7.0,9.0,8.0,9.0,7.0,3.0,7.0,2.0,2.0
1,0,27.0,2.0,Business,undecided,Midwest USA,2.0,0.06,0,9.0,7.0,21.0,4.0,1,9.0,8.0,10.0,8.0,8.0,8.0,6.0,5.0,2.0
1,1,27.0,2.0,Business,undecided,Midwest USA,2.0,0.18,1,9.0,7.0,33.0,2.0,1,7.0,8.0,8.0,7.0,6.0,,7.0,8.0,2.0
1,0,27.0,2.0,Business,undecided,Midwest USA,2.0,0.09,1,9.0,7.0,31.0,2.0,0,6.0,6.0,7.0,6.0,6.0,5.0,5.0,2.0,2.0
1,0,27.0,2.0,Business,undecided,Midwest USA,2.0,0.43,0,9.0,7.0,35.0,4.0,1,7.0,7.0,6.0,7.0,7.0,5.0,7.0,6.0,2.0
1,0,27.0,2.0,Business,undecided,Midwest USA,2.0,0.4,0,9.0,7.0,29.0,6.0,1,7.0,8.0,9.0,7.0,7.0,9.0,8.0,6.0,2.0
1,0,27.0,2.0,Business,undecided,Midwest USA,2.0,-0.06,0,9.0,7.0,25.0,4.0,1,7.0,8.0,8.0,8.0,8.0,,8.0,5.0,2.0
1,1,27.0,2.0,Business,undecided,Midwest USA,2.0,0.54,1,9.0,7.0,22.0,2.0,1,4.0,8.0,7.0,7.0,6.0,6.0,6.0,6.0,2.0
1,0,27.0,2.0,Business,undecided,Midwest USA,2.0,-0.01,1,9.0,7.0,24.0,2.0,0,5.0,6.0,7.0,8.0,5.0,5.0,5.0,4.0,
1,0,27.0,2.0,Business,undecided,Midwest USA,2.0,0.6,1,9.0,7.0,27.0,2.0,0,,,,,,,,,
1,0,27.0,2.0,Business,undecided,Midwest USA,2.0,0.33,0,9.0,7.0,27.0,4.0,0,4.0,5.0,7.0,5.0,5.0,6.0,4.0,3.0,2.0
1,0,27.0,2.0,Business,undecided,Midwest USA,2.0,-0.22,0,9.0,7.0,26.0,4.0,0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,2.0
1,0,27.0,2.0,Business,undecided,Midwest USA,2.0,0.04,1,9.0,7.0,26.0,2.0,0,7.0,6.0,6.0,6.0,,,4.0,4.0,2.0
1,0,27.0,2.0,Business,undecided,Midwest USA,2.0,0.46,0,9.0,7.0,24.0,6.0,0,7.0,6.0,6.0,4.0,4.0,4.0,5.0,3.0,2.0
1,0,29.0,3.0,MBA,Business Consulting,Costa Rica,2.0,-0.13,0,3.0,1.0,23.0,4.0,0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,2.0
1,0,29.0,3.0,MBA,Business Consulting,Costa Rica,2.0,0.09,1,3.0,1.0,33.0,3.0,0,,,,,,,,,
1,0,29.0,3.0,MBA,Business Consulting,Costa Rica,2.0,0.03,0,3.0,1.0,32.0,2.0,1,9.0,8.0,7.0,6.0,9.0,,7.0,6.0,2.0
1,0,29.0,3.0,MBA,Business Consulting,Costa Rica,2.0,0.25,1,3.0,1.0,26.0,3.0,1,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,2.0
1,0,29.0,3.0,MBA,Business Consulting,Costa Rica,2.0,0.44,0,3.0,1.0,24.0,2.0,0,10.0,9.0,8.0,8.0,8.0,6.0,8.0,7.0,2.0
1,1,29.0,3.0,MBA,Business Consulting,Costa Rica,2.0,,0,3.0,1.0,,,1,9.0,8.0,8.0,7.0,7.0,7.0,7.0,6.0,2.0
1,0,29.0,3.0,MBA,Business Consulting,Costa Rica,2.0,0.37,0,3.0,1.0,26.0,1.0,1,9.0,8.0,8.0,7.0,6.0,5.0,7.0,3.0,2.0
1,0,29.0,3.0,MBA,Business Consulting,Costa Rica,2.0,0.22,0,3.0,1.0,21.0,4.0,1,9.0,9.0,9.0,9.0,9.0,8.0,8.0,5.0,2.0
1,1,29.0,3.0,MBA,Business Consulting,Costa Rica,2.0,0.24,0,3.0,1.0,33.0,2.0,1,9.0,8.0,8.0,7.0,9.0,,8.0,9.0,2.0
1,1,29.0,3.0,MBA,Business Consulting,Costa Rica,2.0,0.0,0,3.0,1.0,31.0,2.0,1,8.0,8.0,7.0,7.0,9.0,7.0,7.0,6.0,2.0
1,1,29.0,3.0,MBA,Business Consulting,Costa Rica,2.0,0.09,0,3.0,1.0,35.0,4.0,1,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,2.0
1,0,29.0,3.0,MBA,Business Consulting,Costa Rica,2.0,-0.01,0,3.0,1.0,29.0,6.0,1,9.0,9.0,7.0,7.0,7.0,8.0,9.0,7.0,2.0
1,0,29.0,3.0,MBA,Business Consulting,Costa Rica,2.0,-0.06,0,3.0,1.0,25.0,4.0,1,7.0,7.0,8.0,7.0,7.0,,8.0,5.0,2.0
1,0,29.0,3.0,MBA,Business Consulting,Costa Rica,2.0,0.04,0,3.0,1.0,22.0,2.0,1,7.0,7.0,10.0,10.0,9.0,9.0,8.0,8.0,2.0
1,0,29.0,3.0,MBA,Business Consulting,Costa Rica,2.0,0.44,0,3.0,1.0,24.0,2.0,1,9.0,8.0,8.0,7.0,8.0,8.0,4.0,7.0,2.0
1,0,29.0,3.0,MBA,Business Consulting,Costa Rica,2.0,0.02,0,3.0,1.0,27.0,2.0,0,,,,,,,,,
1,0,29.0,3.0,MBA,Business Consulting,Costa Rica,2.0,0.15,0,3.0,1.0,27.0,4.0,0,6.0,8.0,7.0,6.0,9.0,,5.0,7.0,2.0
1,0,29.0,3.0,MBA,Business Consulting,Costa Rica,2.0,0.51,0,3.0,1.0,26.0,4.0,1,9.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,2.0
1,0,29.0,3.0,MBA,Business Consulting,Costa Rica,2.0,-0.18,0,3.0,1.0,26.0,2.0,0,9.0,8.0,,,,1.0,3.0,3.0,2.0
1,0,29.0,3.0,MBA,Business Consulting,Costa Rica,2.0,-0.17,0,3.0,1.0,24.0,6.0,0,,,,,,,,,
1,0,30.0,4.0,BUSINESS CONSULTING,CONSULTING,SOUTH KOREA,2.0,-0.15,1,6.0,6.0,23.0,4.0,0,6.0,10.0,9.0,8.0,8.0,6.0,8.0,8.0,2.0
1,0,30.0,4.0,BUSINESS CONSULTING,CONSULTING,SOUTH KOREA,2.0,-0.07,0,6.0,6.0,33.0,3.0,0,3.0,5.0,5.0,3.0,,,3.0,4.0,2.0
1,0,30.0,4.0,BUSINESS CONSULTING,CONSULTING,SOUTH KOREA,2.0,0.18,0,6.0,6.0,32.0,2.0,1,7.0,8.0,8.0,5.0,,,7.0,4.0,2.0
1,0,30.0,4.0,BUSINESS CONSULTING,CONSULTING,SOUTH KOREA,2.0,0.52,0,6.0,6.0,26.0,3.0,0,,,,,,,,,
1,0,30.0,4.0,BUSINESS CONSULTING,CONSULTING,SOUTH KOREA,2.0,-0.04,0,6.0,6.0,24.0,2.0,0,5.0,10.0,9.0,6.0,10.0,6.0,6.0,10.0,2.0
1,0,30.0,4.0,BUSINESS CONSULTING,CONSULTING,SOUTH KOREA,2.0,,0,6.0,6.0,,,0,6.0,7.0,8.0,6.0,7.0,4.0,6.0,2.0,2.0
1,0,30.0,4.0,BUSINESS CONSULTING,CONSULTING,SOUTH KOREA,2.0,-0.23,0,6.0,6.0,26.0,1.0,1,5.0,8.0,7.0,5.0,6.0,5.0,8.0,3.0,2.0
1,0,30.0,4.0,BUSINESS CONSULTING,CONSULTING,SOUTH KOREA,2.0,-0.06,1,6.0,6.0,21.0,4.0,1,7.0,10.0,10.0,8.0,8.0,7.0,6.0,6.0,2.0
1,0,30.0,4.0,BUSINESS CONSULTING,CONSULTING,SOUTH KOREA,2.0,0.11,0,6.0,6.0,33.0,2.0,0,5.0,9.0,8.0,5.0,7.0,,7.0,7.0,2.0
1,0,30.0,4.0,BUSINESS CONSULTING,CONSULTING,SOUTH KOREA,2.0,0.07,0,6.0,6.0,31.0,2.0,0,4.0,6.0,7.0,4.0,8.0,3.0,4.0,4.0,2.0
1,0,30.0,4.0,BUSINESS CONSULTING,CONSULTING,SOUTH KOREA,2.0,0.25,1,6.0,6.0,35.0,4.0,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0
1,0,30.0,4.0,BUSINESS CONSULTING,CONSULTING,SOUTH KOREA,2.0,0.43,0,6.0,6.0,29.0,6.0,0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,2.0
1,0,30.0,4.0,BUSINESS CONSULTING,CONSULTING,SOUTH KOREA,2.0,-0.08,1,6.0,6.0,25.0,4.0,1,6.0,7.0,7.0,6.0,6.0,,7.0,5.0,2.0
1,0,30.0,4.0,BUSINESS CONSULTING,CONSULTING,SOUTH KOREA,2.0,0.54,0,6.0,6.0,22.0,2.0,0,,,,,,,,,
1,0,30.0,4.0,BUSINESS CONSULTING,CONSULTING,SOUTH KOREA,2.0,0.1,0,6.0,6.0,24.0,2.0,0,,,,,,,,,
1,0,30.0,4.0,BUSINESS CONSULTING,CONSULTING,SOUTH KOREA,2.0,0.54,0,6.0,6.0,27.0,2.0,0,4.0,6.0,7.0,4.0,7.0,4.0,4.0,5.0,2.0
1,1,30.0,4.0,BUSINESS CONSULTING,CONSULTING,SOUTH KOREA,2.0,-0.01,1,6.0,6.0,27.0,4.0,1,5.0,8.0,8.0,6.0,8.0,6.0,6.0,7.0,2.0
1,0,30.0,4.0,BUSINESS CONSULTING,CONSULTING,SOUTH KOREA,2.0,-0.19,1,6.0,6.0,26.0,4.0,0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,2.0
1,0,30.0,4.0,BUSINESS CONSULTING,CONSULTING,SOUTH KOREA,2.0,-0.07,0,6.0,6.0,26.0,2.0,0,7.0,5.0,5.0,5.0,6.0,1.0,2.0,2.0,2.0
1,0,30.0,4.0,BUSINESS CONSULTING,CONSULTING,SOUTH KOREA,2.0,0.18,0,6.0,6.0,24.0,6.0,0,6.0,7.0,7.0,5.0,6.0,5.0,7.0,5.0,2.0
1,0,27.0,2.0,MBA,Private Equity,Yugoslavia,1.0,-0.13,0,3.0,2.0,23.0,4.0,1,10.0,9.0,9.0,8.0,7.0,6.0,7.0,7.0,2.0
1,0,27.0,2.0,MBA,Private Equity,Yugoslavia,1.0,0.38,0,3.0,2.0,33.0,3.0,1,10.0,7.0,6.0,5.0,7.0,,7.0,3.0,2.0
1,0,27.0,2.0,MBA,Private Equity,Yugoslavia,1.0,-0.07,1,3.0,2.0,32.0,2.0,0,,,,,,,,,
1,0,27.0,2.0,MBA,Private Equity,Yugoslavia,1.0,0.47,0,3.0,2.0,26.0,3.0,1,8.0,6.0,6.0,6.0,6.0,9.0,8.0,8.0,2.0
1,0,27.0,2.0,MBA,Private Equity,Yugoslavia,1.0,0.01,1,3.0,2.0,24.0,2.0,1,10.0,8.0,9.0,9.0,8.0,6.0,9.0,7.0,2.0
1,0,27.0,2.0,MBA,Private Equity,Yugoslavia,1.0,,0,3.0,2.0,,,0,8.0,8.0,9.0,7.0,7.0,8.0,8.0,5.0,2.0
1,0,27.0,2.0,MBA,Private Equity,Yugoslavia,1.0,0.47,0,3.0,2.0,26.0,1.0,0,8.0,4.0,5.0,5.0,5.0,3.0,5.0,1.0,2.0
1,0,27.0,2.0,MBA,Private Equity,Yugoslavia,1.0,0.24,0,3.0,2.0,21.0,4.0,1,9.0,9.0,8.0,8.0,9.0,8.0,6.0,5.0,2.0
1,1,27.0,2.0,MBA,Private Equity,Yugoslavia,1.0,-0.17,1,3.0,2.0,33.0,2.0,1,9.0,8.0,5.0,10.0,7.0,,9.0,9.0,2.0
1,0,27.0,2.0,MBA,Private Equity,Yugoslavia,1.0,-0.23,1,3.0,2.0,31.0,2.0,0,9.0,6.0,6.0,6.0,5.0,3.0,5.0,3.0,2.0
1,1,27.0,2.0,MBA,Private Equity,Yugoslavia,1.0,-0.2,0,3.0,2.0,35.0,4.0,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2.0
1,0,27.0,2.0,MBA,Private Equity,Yugoslavia,1.0,-0.06,0,3.0,2.0,29.0,6.0,1,9.0,7.0,8.0,8.0,8.0,8.0,9.0,6.0,2.0
1,0,27.0,2.0,MBA,Private Equity,Yugoslavia,1.0,-0.52,0,3.0,2.0,25.0,4.0,0,6.0,6.0,6.0,5.0,5.0,,4.0,4.0,2.0
1,0,27.0,2.0,MBA,Private Equity,Yugoslavia,1.0,0.49,1,3.0,2.0,22.0,2.0,1,7.0,10.0,6.0,6.0,6.0,3.0,5.0,6.0,2.0
1,0,27.0,2.0,MBA,Private Equity,Yugoslavia,1.0,0.15,1,3.0,2.0,24.0,2.0,1,9.0,6.0,7.0,7.0,7.0,7.0,8.0,7.0,2.0
1,0,27.0,2.0,MBA,Private Equity,Yugoslavia,1.0,0.55,1,3.0,2.0,27.0,2.0,0,5.0,6.0,6.0,5.0,,5.0,4.0,4.0,2.0
1,0,27.0,2.0,MBA,Private Equity,Yugoslavia,1.0,-0.07,0,3.0,2.0,27.0,4.0,0,7.0,6.0,7.0,5.0,5.0,4.0,4.0,2.0,2.0
1,0,27.0,2.0,MBA,Private Equity,Yugoslavia,1.0,0.47,0,3.0,2.0,26.0,4.0,0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,7.0,2.0
1,0,27.0,2.0,MBA,Private Equity,Yugoslavia,1.0,-0.38,1,3.0,2.0,26.0,2.0,0,9.0,6.0,6.0,6.0,,1.0,3.0,2.0,2.0
1,1,27.0,2.0,MBA,Private Equity,Yugoslavia,1.0,-0.27,0,3.0,2.0,24.0,6.0,1,9.0,5.0,6.0,6.0,5.0,3.0,6.0,4.0,2.0
1,0,25.0,4.0,business,still wondering,los angeles,2.0,0.5,1,10.0,7.0,23.0,4.0,0,8.0,8.0,10.0,7.0,10.0,6.0,5.0,6.0,2.0
1,0,25.0,4.0,business,still wondering,los angeles,2.0,0.41,0,10.0,7.0,33.0,3.0,1,7.0,8.0,10.0,7.0,10.0,,7.0,6.0,2.0
1,0,25.0,4.0,business,still wondering,los angeles,2.0,0.48,0,10.0,7.0,32.0,2.0,0,8.0,8.0,8.0,6.0,8.0,5.0,8.0,3.0,2.0
1,0,25.0,4.0,business,still wondering,los angeles,2.0,-0.06,0,10.0,7.0,26.0,3.0,1,6.0,6.0,9.0,9.0,9.0,8.0,8.0,8.0,2.0
1,0,25.0,4.0,business,still wondering,los angeles,2.0,0.02,0,10.0,7.0,24.0,2.0,0,5.0,8.0,9.0,8.0,8.0,8.0,6.0,1.0,2.0
1,0,25.0,4.0,business,still wondering,los angeles,2.0,,0,10.0,7.0,,,0,,,,,,,,,
1,0,25.0,4.0,business,still wondering,los angeles,2.0,0.56,0,10.0,7.0,26.0,1.0,1,6.0,7.0,7.0,6.0,5.0,5.0,6.0,2.0,2.0
1,0,25.0,4.0,business,still wondering,los angeles,2.0,0.19,1,10.0,7.0,21.0,4.0,1,7.0,8.0,10.0,5.0,9.0,6.0,5.0,5.0,2.0
1,0,25.0,4.0,business,still wondering,los angeles,2.0,0.15,0,10.0,7.0,33.0,2.0,0,6.0,4.0,9.0,2.0,10.0,,5.0,2.0,2.0
1,0,25.0,4.0,business,still wondering,los angeles,2.0,0.31,0,10.0,7.0,31.0,2.0,1,6.0,8.0,8.0,7.0,9.0,6.0,7.0,5.0,2.0
1,0,25.0,4.0,business,still wondering,los angeles,2.0,0.24,1,10.0,7.0,35.0,4.0,1,7.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,2.0
1,0,25.0,4.0,business,still wondering,los angeles,2.0,0.36,0,10.0,7.0,29.0,6.0,1,7.0,7.0,8.0,8.0,8.0,7.0,8.0,6.0,2.0
1,0,25.0,4.0,business,still wondering,los angeles,2.0,0.5,1,10.0,7.0,25.0,4.0,1,7.0,7.0,7.0,6.0,5.0,5.0,7.0,5.0,2.0
1,0,25.0,4.0,business,still wondering,los angeles,2.0,0.11,0,10.0,7.0,22.0,2.0,0,4.0,10.0,10.0,3.0,10.0,2.0,5.0,4.0,2.0
1,0,25.0,4.0,business,still wondering,los angeles,2.0,0.08,0,10.0,7.0,24.0,2.0,0,7.0,9.0,9.0,9.0,8.0,7.0,6.0,5.0,2.0
1,0,25.0,4.0,business,still wondering,los angeles,2.0,-0.03,0,10.0,7.0,27.0,2.0,0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,6.0,2.0
1,1,25.0,4.0,business,still wondering,los angeles,2.0,0.1,1,10.0,7.0,27.0,4.0,1,5.0,8.0,9.0,7.0,9.0,7.0,7.0,3.0,2.0
1,1,25.0,4.0,business,still wondering,los angeles,2.0,0.24,1,10.0,7.0,26.0,4.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
1,0,25.0,4.0,business,still wondering,los angeles,2.0,0.28,0,10.0,7.0,26.0,2.0,0,6.0,5.0,7.0,,5.0,2.0,4.0,4.0,2.0
1,0,25.0,4.0,business,still wondering,los angeles,2.0,0.27,0,10.0,7.0,24.0,6.0,0,5.0,6.0,7.0,5.0,7.0,4.0,5.0,5.0,2.0
1,0,26.0,4.0,business school,investment management,new york,1.0,-0.23,1,3.0,2.0,23.0,4.0,0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,2.0
1,0,26.0,4.0,business school,investment management,new york,1.0,-0.01,0,3.0,2.0,33.0,3.0,0,5.0,6.0,6.0,4.0,5.0,,5.0,5.0,2.0
1,0,26.0,4.0,business school,investment management,new york,1.0,-0.47,0,3.0,2.0,32.0,2.0,0,,,,,,,,,
1,1,26.0,4.0,business school,investment management,new york,1.0,0.3,0,3.0,2.0,26.0,3.0,1,6.0,7.0,7.0,7.0,6.0,8.0,7.0,7.0,2.0
1,0,26.0,4.0,business school,investment management,new york,1.0,0.2,0,3.0,2.0,24.0,2.0,0,5.0,10.0,8.0,5.0,10.0,5.0,5.0,5.0,2.0
1,0,26.0,4.0,business school,investment management,new york,1.0,,0,3.0,2.0,,,0,6.0,6.0,5.0,4.0,4.0,3.0,4.0,3.0,2.0
1,0,26.0,4.0,business school,investment management,new york,1.0,0.25,0,3.0,2.0,26.0,1.0,0,8.0,4.0,7.0,5.0,6.0,5.0,4.0,1.0,2.0
1,0,26.0,4.0,business school,investment management,new york,1.0,-0.07,1,3.0,2.0,21.0,4.0,1,8.0,8.0,8.0,8.0,8.0,7.0,7.0,5.0,2.0
1,0,26.0,4.0,business school,investment management,new york,1.0,-0.32,0,3.0,2.0,33.0,2.0,0,5.0,7.0,7.0,4.0,5.0,,5.0,5.0,2.0
1,0,26.0,4.0,business school,investment management,new york,1.0,-0.21,0,3.0,2.0,31.0,2.0,0,5.0,5.0,6.0,4.0,6.0,3.0,3.0,3.0,2.0
1,0,26.0,4.0,business school,investment management,new york,1.0,-0.4,1,3.0,2.0,35.0,4.0,0,5.0,6.0,7.0,5.0,7.0,8.0,5.0,5.0,2.0
1,0,26.0,4.0,business school,investment management,new york,1.0,-0.34,0,3.0,2.0,29.0,6.0,0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,2.0
1,0,26.0,4.0,business school,investment management,new york,1.0,-0.46,1,3.0,2.0,25.0,4.0,0,4.0,5.0,7.0,4.0,6.0,,4.0,4.0,2.0
1,0,26.0,4.0,business school,investment management,new york,1.0,0.29,0,3.0,2.0,22.0,2.0,0,2.0,8.0,10.0,4.0,4.0,2.0,4.0,5.0,
1,0,26.0,4.0,business school,investment management,new york,1.0,-0.21,0,3.0,2.0,24.0,2.0,0,6.0,7.0,8.0,9.0,8.0,5.0,4.0,4.0,2.0
1,0,26.0,4.0,business school,investment management,new york,1.0,0.18,0,3.0,2.0,27.0,2.0,0,,,,,,,,,
1,0,26.0,4.0,business school,investment management,new york,1.0,-0.45,1,3.0,2.0,27.0,4.0,0,5.0,7.0,7.0,0.0,4.0,0.0,4.0,3.0,2.0
1,0,26.0,4.0,business school,investment management,new york,1.0,0.28,1,3.0,2.0,26.0,4.0,0,7.0,8.0,8.0,7.0,7.0,6.0,7.0,6.0,2.0
1,0,26.0,4.0,business school,investment management,new york,1.0,0.02,0,3.0,2.0,26.0,2.0,0,4.0,8.0,,4.0,,,3.0,5.0,2.0
1,0,26.0,4.0,business school,investment management,new york,1.0,-0.21,0,3.0,2.0,24.0,6.0,1,7.0,6.0,5.0,5.0,5.0,5.0,7.0,6.0,2.0
1,0,29.0,2.0,MBA,Finance Related,Wisconsin,6.0,-0.2,0,3.0,2.0,23.0,4.0,0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,2.0
1,0,29.0,2.0,MBA,Finance Related,Wisconsin,6.0,0.04,0,3.0,2.0,33.0,3.0,1,7.0,7.0,7.0,5.0,,,7.0,6.0,2.0
1,0,29.0,2.0,MBA,Finance Related,Wisconsin,6.0,-0.1,1,3.0,2.0,32.0,2.0,1,7.0,7.0,7.0,8.0,,,7.0,5.0,2.0
1,0,29.0,2.0,MBA,Finance Related,Wisconsin,6.0,0.44,0,3.0,2.0,26.0,3.0,0,5.0,6.0,6.0,6.0,8.0,3.0,6.0,6.0,2.0
1,0,29.0,2.0,MBA,Finance Related,Wisconsin,6.0,0.59,1,3.0,2.0,24.0,2.0,1,8.0,9.0,10.0,6.0,10.0,6.0,8.0,7.0,2.0
1,1,29.0,2.0,MBA,Finance Related,Wisconsin,6.0,,0,3.0,2.0,,,1,9.0,8.0,7.0,9.0,7.0,10.0,9.0,6.0,2.0
1,0,29.0,2.0,MBA,Finance Related,Wisconsin,6.0,0.22,0,3.0,2.0,26.0,1.0,0,,,,,,,,,
1,0,29.0,2.0,MBA,Finance Related,Wisconsin,6.0,-0.04,0,3.0,2.0,21.0,4.0,1,8.0,9.0,9.0,8.0,8.0,7.0,6.0,5.0,2.0
1,0,29.0,2.0,MBA,Finance Related,Wisconsin,6.0,0.32,1,3.0,2.0,33.0,2.0,0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,2.0
1,0,29.0,2.0,MBA,Finance Related,Wisconsin,6.0,0.25,1,3.0,2.0,31.0,2.0,0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,4.0,2.0
1,0,29.0,2.0,MBA,Finance Related,Wisconsin,6.0,0.08,0,3.0,2.0,35.0,4.0,0,5.0,7.0,7.0,7.0,7.0,7.0,6.0,5.0,2.0
1,0,29.0,2.0,MBA,Finance Related,Wisconsin,6.0,0.16,0,3.0,2.0,29.0,6.0,0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,2.0
1,0,29.0,2.0,MBA,Finance Related,Wisconsin,6.0,-0.37,0,3.0,2.0,25.0,4.0,0,4.0,5.0,6.0,4.0,6.0,,4.0,4.0,2.0
1,0,29.0,2.0,MBA,Finance Related,Wisconsin,6.0,0.36,1,3.0,2.0,22.0,2.0,1,7.0,9.0,8.0,10.0,7.0,7.0,7.0,7.0,2.0
1,0,29.0,2.0,MBA,Finance Related,Wisconsin,6.0,0.52,1,3.0,2.0,24.0,2.0,0,7.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,2.0
1,0,29.0,2.0,MBA,Finance Related,Wisconsin,6.0,0.46,1,3.0,2.0,27.0,2.0,0,,,,,,,,,
1,0,29.0,2.0,MBA,Finance Related,Wisconsin,6.0,0.1,0,3.0,2.0,27.0,4.0,0,5.0,7.0,6.0,2.0,2.0,2.0,3.0,2.0,2.0
